1, 7.815315130676142
2, 10.841267075254022
3, 12.503355349874603
4, 10.665926978669951
5, 16.351319715917022
6, 24.72414599591558
7, 31.735844103341872
8, 12.536725352596584
9, 27.74318262167082
10, 18.974475504320992
11, 64.56526426560647
12, 77.79886422193351
13, 65.50378239477256
14, 72.31406195601622
15, 57.938576871071724
16, 50.73414596730357
17, 55.97393026491217
18, 39.77222300450473
19, 40.29448354291212
20, 44.059262003390465
21, 131.55754254374048
22, 41.935675896736704
23, 40.58046018987859
24, 44.133948969984516
25, 55.576476469029
26, 51.79368224829408
27, 43.16036123206485
28, 42.86684678667716
29, 41.639907433474285
30, 48.989417526628145
31, 53.76208543779546
32, 54.668070901597076
33, 42.139485892774886
34, 71.01381273090551
35, 41.647187272270024
36, 65.67409807417498
37, 85.93472675806555
38, 81.23146044674087
39, 66.88026128943609
40, 45.537252182644536
41, 39.752887467294634
42, 69.12508937954541
43, 176.5930991778936
44, 67.25266280394487
45, 116.4575143774628
46, 41.47410282791313
47, 41.68966610445669
48, 45.16160647169151
49, 111.56741556904359
50, 48.654383262368036
51, 40.12869105207649
52, 51.780185392494374
53, 227.4564056839938
54, 143.5445858098269
55, 37.79818012874694
56, 41.97967279112175
57, 56.547242387075435
58, 41.2731938824753
59, 45.77443935575224
60, 59.633050380074835
61, 38.09467115880108
62, 42.618802571804146
63, 51.92456062432111
64, 215.5824262496423
65, 106.18520833073222
66, 177.94126155713172
67, 40.12407798259398
68, 254.1733193597049
69, 38.13920458984751
70, 144.36716424709965
71, 38.46831023484914
72, 42.26616875665319
73, 50.234177988923335
74, 40.43093912960948
75, 40.505539694060104
76, 36.81820807242352
77, 127.5026625655332
78, 117.62002988597492
79, 38.626435750227564
80, 57.390549997855985
81, 63.24755823684675
82, 41.768061048966935
83, 51.82198803374812
84, 164.85213620542646
85, 46.06607040341015
86, 69.46491081886538
87, 143.10522544231603
88, 208.67936769985798
89, 166.37728289710194
90, 40.066926872444114
91, 38.65232847280912
92, 40.86659745469866
93, 46.715178683844854
94, 45.93753651680738
95, 40.26173482384232
96, 35.24862124586325
97, 117.40404877272148
98, 38.7755436971083
99, 41.00869517395413
100, 40.37803726568174
101, 44.56423484688813
102, 277.1929704176551
103, 49.38552793871271
104, 41.67902822047067
105, 98.73578112265203
106, 38.46342678754712
107, 40.84986080019781
108, 40.443498525740004
109, 42.00825600289146
110, 65.88095640188423
111, 37.033707094702834
112, 39.22188131703983
113, 45.49912088736062
114, 40.38144535807571
115, 38.94315042542222
116, 39.98778065668151
117, 41.881229641499864
118, 38.25744134125204
119, 46.358897089273796
120, 38.88815155822338
121, 39.65124194653005
122, 51.252746818166884
123, 39.12253099984252
124, 36.736345501775304
125, 42.64052581361822
126, 40.20704505486408
127, 38.80577880992181
128, 41.7267735639792
129, 40.36071679011126
130, 40.73076676835935
131, 51.36595298975391
132, 43.91505191534618
133, 42.17095509627441
134, 36.56889225401666
135, 38.54705207787421
136, 40.840908975938376
137, 38.168636511043005
138, 37.320333536199534
139, 38.98609529855109
140, 42.117915178940976
141, 38.73997514883493
142, 39.221521683776814
143, 38.415029090997564
144, 36.8346291060218
145, 43.12638712599593
146, 42.82028865832261
147, 40.987853497743146
148, 40.61325535289559
149, 36.97363513775633
150, 38.922971583683115
151, 38.402195175860115
152, 41.944649852364
153, 36.75372040141599
154, 40.54457026447434
155, 43.49697464050592
156, 40.205060622192946
157, 42.572503716708205
158, 42.21457509797536
159, 40.35820409791546
160, 38.59389325822553
161, 42.10704734270436
162, 41.859682993765595
163, 40.51563835116259
164, 43.54705661659511
165, 38.646781921891915
166, 43.86128225439311
167, 38.28305720261492
168, 37.19840432950955
169, 40.80509455132306
170, 38.45379748938407
171, 38.374575174814844
172, 40.49136685281882
173, 38.65132740727616
174, 42.09788762121774
175, 40.56348498110178
176, 40.26526279347045
177, 42.34587218505394
178, 40.27325242437123
179, 36.924174815961756
180, 40.10290475396416
181, 52.86297194244463
182, 38.889144118745705
183, 36.962731250451206
184, 38.60570963154519
185, 40.30767198872374
186, 38.62155448799751
187, 35.08370025648562
188, 36.53618274439581
189, 40.533420814650015
190, 35.35610495717601
191, 38.46923317847595
192, 40.22430706024861
193, 40.47277770558538
194, 37.948285421532994
195, 38.06359088791163
196, 42.45592435102089
197, 41.880524518593276
198, 38.87925936623306
199, 41.048200273235395
200, 38.66902050233351
